date,open,high,low,close,volume,adj_close,200_dma,200_dma_pct_diff,200_dma_top_band,200_dma_bot_band,60_dma,60_dma_pct_diff,60_dma_top_band,60_dma_bot_band,20_dma,20_dma_pct_diff,20_dma_top_band,20_dma_bot_band,200_vma,200_vma_pct_diff,200_vma_top_band,200_vma_bot_band,60_vma,60_vma_pct_diff,60_vma_top_band,60_vma_bot_band,20_vma,20_vma_pct_diff,20_vma_top_band,20_vma_bot_band
2010-12-07,2623.15,2623.60,2597.45,2598.49,1906290000,2598.49,2343.67,0.11,2460.85,2226.49,2457.86,0.06,2580.75,2334.96,2536.55,0.02,2663.38,2409.72,2208359600.00,-0.14,2318777580.00,2097941620.00,1983846166.67,-0.04,2083038475.00,1884653858.33,1903699000.00,0.00,1998883950.00,1808514050.00
2010-12-06,2591.28,2599.19,2584.09,2594.92,1617030000,2594.92,2341.90,0.11,2459.00,2224.81,2451.98,0.06,2574.58,2329.38,2535.75,0.02,2662.54,2408.96,2210155900.00,-0.27,2320663695.00,2099648105.00,1985103500.00,-0.19,2084358675.00,1885848325.00,1927490000.00,-0.16,2023864500.00,1831115500.00
2010-12-03,2569.02,2593.68,2567.88,2591.46,1810400000,2591.46,2340.17,0.11,2457.17,2223.16,2446.06,0.06,2568.36,2323.76,2535.05,0.02,2661.80,2408.29,2211937200.00,-0.18,2322534060.00,2101340340.00,1983374333.33,-0.09,2082543050.00,1884205616.67,1961572500.00,-0.08,2059651125.00,1863493875.00
2010-12-02,2553.68,2580.59,2551.82,2579.35,2038130000,2579.35,2338.48,0.10,2455.40,2221.55,2440.22,0.06,2562.23,2318.21,2533.09,0.02,2659.75,2406.44,2212130650.00,-0.08,2322737182.50,2101524117.50,1983042333.33,0.03,2082194450.00,1883890216.67,1959186500.00,0.04,2057145825.00,1861227175.00
2010-12-01,2535.19,2558.29,2535.19,2549.43,2109940000,2549.43,2336.86,0.09,2453.71,2220.02,2434.54,0.05,2556.27,2312.82,2532.30,0.01,2658.91,2405.68,2212098600.00,-0.05,2322703530.00,2101493670.00,1975964000.00,0.07,2074762200.00,1877165800.00,1949438500.00,0.08,2046910425.00,1851966575.00
2010-11-30,2497.12,2510.71,2488.61,2498.23,2317480000,2498.23,2335.44,0.07,2452.21,2218.67,2430.14,0.03,2551.64,2308.63,2532.63,-0.01,2659.26,2406.00,2210875450.00,0.05,2321419222.50,2100331677.50,1964802500.00,0.18,2063042625.00,1866562375.00,1928804000.00,0.20,2025244200.00,1832363800.00
2010-11-29,2522.24,2531.03,2496.83,2525.22,1683260000,2525.22,2333.73,0.08,2450.42,2217.05,2424.72,0.04,2545.95,2303.48,2531.74,-0.00,2658.32,2405.15,2213640050.00,-0.24,2324322052.50,2102958047.50,1964758000.00,-0.14,2062995900.00,1866520100.00,1948076000.00,-0.14,2045479800.00,1850672200.00
2010-11-26,2525.91,2541.49,2522.40,2534.56,623980000,2534.56,2331.95,0.09,2448.55,2215.35,2418.75,0.05,2539.69,2297.82,2530.38,0.00,2656.90,2403.86,2221226450.00,-0.72,2332287772.50,2110165127.50,1989924500.00,-0.69,2089420725.00,1890428275.00,2016794000.00,-0.69,2117633700.00,1915954300.00
2010-11-24,2519.89,2545.41,2519.89,2543.12,1634640000,2543.12,2329.97,0.09,2446.47,2213.47,2411.60,0.05,2532.18,2291.02,2528.38,0.01,2654.80,2401.97,2223352950.00,-0.26,2334520597.50,2112185302.50,1997415666.67,-0.18,2097286450.00,1897544883.33,2035724000.00,-0.20,2137510200.00,1933937800.00
2010-11-23,2504.21,2510.09,2483.16,2494.95,1892260000,2494.95,2328.25,0.07,2444.66,2211.84,2405.35,0.04,2525.62,2285.09,2528.50,-0.01,2654.93,2402.08,2225373750.00,-0.15,2336642437.50,2114105062.50,1992298000.00,-0.05,2091912900.00,1892683100.00,2036828500.00,-0.07,2138669925.00,1934987075.00
2010-11-22,2509.39,2532.02,2501.30,2532.02,1850570000,2532.02,2326.22,0.09,2442.53,2209.91,2399.05,0.06,2519.00,2279.09,2526.44,0.00,2652.77,2400.12,2226302300.00,-0.17,2337617415.00,2114987185.00,1997031000.00,-0.07,2096882550.00,1897179450.00,2031616000.00,-0.09,2133196800.00,1930035200.00
2010-11-19,2510.79,2520.94,2499.92,2518.12,1839670000,2518.12,2324.34,0.08,2440.55,2208.12,2392.39,0.05,2512.01,2272.77,2524.51,-0.00,2650.73,2398.28,2231159450.00,-0.18,2342717422.50,2119601477.50,1996445000.00,-0.08,2096267250.00,1896622750.00,2022041500.00,-0.09,2123143575.00,1920939425.00
2010-11-18,2504.41,2526.83,2502.50,2514.40,2046660000,2514.40,2322.39,0.08,2438.51,2206.27,2386.18,0.05,2505.48,2266.87,2521.77,-0.00,2647.86,2395.68,2234933100.00,-0.08,2346679755.00,2123186445.00,1995992000.00,0.03,2095791600.00,1896192400.00,2026482500.00,0.01,2127806625.00,1925158375.00
2010-11-17,2471.27,2486.16,2467.19,2476.01,1816260000,2476.01,2320.97,0.07,2437.01,2204.92,2380.30,0.04,2499.32,2261.29,2520.84,-0.02,2646.88,2394.80,2237368550.00,-0.19,2349236977.50,2125500122.50,2001415166.67,-0.09,2101485925.00,1901344408.33,2036508000.00,-0.11,2138333400.00,1934682600.00
2010-11-16,2494.21,2503.29,2459.79,2469.84,2234090000,2469.84,2319.57,0.06,2435.55,2203.59,2375.13,0.04,2493.89,2256.38,2519.19,-0.02,2645.15,2393.23,2238540450.00,-0.00,2350467472.50,2126613427.50,1991945333.33,0.12,2091542600.00,1892348066.67,2036895500.00,0.10,2138740275.00,1935050725.00
2010-11-15,2529.02,2534.56,2512.29,2513.82,1852210000,2513.82,2317.85,0.08,2433.75,2201.96,2369.57,0.06,2488.04,2251.09,2517.54,-0.00,2643.41,2391.66,2240450100.00,-0.17,2352472605.00,2128427595.00,1992716833.33,-0.07,2092352675.00,1893080991.67,2030520500.00,-0.09,2132046525.00,1928994475.00
2010-11-12,2540.47,2552.24,2506.40,2518.21,2191790000,2518.21,2316.00,0.09,2431.80,2200.20,2363.91,0.07,2482.11,2245.72,2515.06,0.00,2640.82,2389.31,2244944050.00,-0.02,2357191252.50,2132696847.50,1991100333.33,0.10,2090655350.00,1891545316.67,2032571500.00,0.08,2134200075.00,1930942925.00
2010-11-11,2534.24,2559.99,2524.12,2555.52,2559980000,2555.52,2314.12,0.10,2429.82,2198.41,2358.25,0.08,2476.16,2240.34,2509.06,0.02,2634.51,2383.60,2246292350.00,0.14,2358606967.50,2133977732.50,1976010000.00,0.30,2074810500.00,1877209500.00,2005299500.00,0.28,2105564475.00,1905034525.00
2010-11-10,2564.31,2578.78,2545.46,2578.78,1998930000,2578.78,2312.33,0.12,2427.95,2196.71,2352.09,0.10,2469.70,2234.49,2502.18,0.03,2627.29,2377.07,2248762100.00,-0.11,2361200205.00,2136323995.00,1971642333.33,0.01,2070224450.00,1873060216.67,2020075500.00,-0.01,2121079275.00,1919071725.00
2010-11-09,2587.08,2592.94,2552.93,2562.98,2157370000,2562.98,2310.53,0.11,2426.06,2195.01,2345.74,0.09,2463.03,2228.45,2494.93,0.03,2619.67,2370.18,2249781550.00,-0.04,2362270627.50,2137292472.50,1962813166.67,0.10,2060953825.00,1864672508.33,2010253000.00,0.07,2110765650.00,1909740350.00
2010-11-08,2570.86,2583.30,2566.78,2580.05,1799330000,2580.05,2308.69,0.12,2424.12,2193.25,2338.96,0.10,2455.91,2222.02,2486.04,0.04,2610.34,2361.74,2251456650.00,-0.20,2364029482.50,2138883817.50,1959575000.00,-0.08,2057553750.00,1861596250.00,1997286000.00,-0.10,2097150300.00,1897421700.00
2010-11-05,2577.63,2582.18,2568.78,2578.98,2092850000,2578.98,2306.82,0.12,2422.16,2191.48,2332.49,0.11,2449.11,2215.86,2477.19,0.04,2601.05,2353.33,2255080500.00,-0.07,2367834525.00,2142326475.00,1961188833.33,0.07,2059248275.00,1863129391.67,1992692500.00,0.05,2092327125.00,1893057875.00
2010-11-04,2569.27,2579.62,2564.05,2577.34,2492050000,2577.34,2305.26,0.12,2420.52,2190.00,2326.34,0.11,2442.66,2210.02,2467.50,0.04,2590.88,2344.13,2257009250.00,0.10,2369859712.50,2144158787.50,1957562333.33,0.27,2055440450.00,1859684216.67,1960402000.00,0.27,2058422100.00,1862381900.00
2010-11-03,2532.83,2541.42,2511.31,2540.27,1990410000,2540.27,2304.02,0.10,2419.22,2188.82,2321.96,0.09,2438.05,2205.86,2459.52,0.03,2582.50,2336.55,2258816650.00,-0.12,2371757482.50,2145875817.50,1958382000.00,0.02,2056301100.00,1860462900.00,1966071500.00,0.01,2064375075.00,1867767925.00
2010-11-02,2525.94,2534.88,2518.29,2533.52,1914980000,2533.52,2302.95,0.10,2418.10,2187.80,2318.16,0.09,2434.07,2202.25,2452.84,0.03,2575.48,2330.20,2259468200.00,-0.15,2372441610.00,2146494790.00,1953375333.33,-0.02,2051044100.00,1855706566.67,1980496000.00,-0.03,2079520800.00,1881471200.00
2010-11-01,2520.45,2532.37,2491.46,2504.84,1904790000,2504.84,2301.87,0.09,2416.96,2186.77,2314.55,0.08,2430.28,2198.83,2444.82,0.02,2567.06,2322.58,2263133100.00,-0.16,2376289755.00,2149976445.00,1952906000.00,-0.02,2050551300.00,1855260700.00,1980355500.00,-0.04,2079373275.00,1881337725.00
2010-10-29,2505.99,2517.50,2505.86,2507.41,2068700000,2507.41,2300.91,0.09,2415.96,2185.87,2310.98,0.08,2426.53,2195.43,2437.99,0.03,2559.89,2316.09,2264060450.00,-0.09,2377263472.50,2150857427.50,1947999333.33,0.06,2045399300.00,1850599366.67,1973553000.00,0.05,2072230650.00,1874875350.00
2010-10-28,2516.16,2516.20,2489.76,2507.37,1998340000,2507.37,2299.92,0.09,2414.91,2184.92,2307.58,0.09,2422.96,2192.20,2431.05,0.03,2552.61,2309.50,2265660500.00,-0.12,2378943525.00,2152377475.00,1948393333.33,0.03,2045813000.00,1850973666.67,1994551000.00,0.00,2094278550.00,1894823450.00
2010-10-27,2484.09,2505.35,2478.01,2503.26,2013240000,2503.26,2298.81,0.09,2413.75,2183.87,2303.92,0.09,2419.12,2188.73,2424.72,0.03,2545.95,2303.48,2267435900.00,-0.11,2380807695.00,2154064105.00,1948123166.67,0.03,2045529325.00,1850717008.33,1997785500.00,0.01,2097674775.00,1897896225.00
2010-10-26,2476.51,2503.03,2470.12,2497.29,1914350000,2497.29,2297.89,0.09,2412.78,2182.99,2300.56,0.09,2415.58,2185.53,2418.83,0.03,2539.77,2297.89,2268253600.00,-0.16,2381666280.00,2154840920.00,1948770666.67,-0.02,2046209200.00,1851332133.33,2008354500.00,-0.05,2108772225.00,1907936775.00
2010-10-25,2491.62,2507.03,2490.11,2490.85,1746320000,2490.85,2297.02,0.08,2411.87,2182.17,2296.62,0.08,2411.45,2181.79,2412.78,0.03,2533.42,2292.14,2270248950.00,-0.23,2383761397.50,2156736502.50,1955308833.33,-0.11,2053074275.00,1857543391.67,2014694500.00,-0.13,2115429225.00,1913959775.00
2010-10-22,2461.60,2479.39,2459.43,2479.39,1648180000,2479.39,2296.12,0.08,2410.93,2181.32,2292.82,0.08,2407.47,2178.18,2407.87,0.03,2528.26,2287.48,2273358300.00,-0.28,2387026215.00,2159690385.00,1966582333.33,-0.16,2064911450.00,1868253216.67,2031954500.00,-0.19,2133552225.00,1930356775.00
2010-10-21,2470.72,2482.14,2436.34,2459.67,2135480000,2459.67,2295.33,0.07,2410.09,2180.56,2289.57,0.07,2404.05,2175.09,2401.24,0.02,2521.30,2281.18,2273947600.00,-0.06,2387644980.00,2160250220.00,1961799666.67,0.09,2059889650.00,1863709683.33,2021336000.00,0.06,2122402800.00,1920269200.00
2010-10-20,2443.20,2469.72,2441.07,2457.39,2016770000,2457.39,2294.59,0.07,2409.31,2179.86,2286.75,0.07,2401.09,2172.42,2395.10,0.03,2514.85,2275.34,2275703050.00,-0.11,2389488202.50,2161917897.50,1962610000.00,0.03,2060740500.00,1864479500.00,2029008000.00,-0.01,2130458400.00,1927557600.00
2010-10-19,2442.21,2462.94,2422.14,2436.95,2241840000,2436.95,2293.94,0.06,2408.64,2179.25,2284.41,0.07,2398.63,2170.19,2390.72,0.02,2510.25,2271.18,2274150750.00,-0.01,2387858287.50,2160443212.50,1961317333.33,0.14,2059383200.00,1863251466.67,2023171000.00,0.11,2124329550.00,1922012450.00
2010-10-18,2470.12,2480.95,2462.55,2480.66,1724710000,2480.66,2292.88,0.08,2407.53,2178.24,2280.89,0.09,2394.94,2166.85,2384.48,0.04,2503.70,2265.25,2271716300.00,-0.24,2385302115.00,2158130485.00,1972748833.33,-0.13,2071386275.00,1874111391.67,2036411500.00,-0.15,2138232075.00,1934590925.00
2010-10-15,2461.70,2468.77,2438.03,2468.77,2232810000,2468.77,2292.00,0.08,2406.60,2177.40,2277.18,0.08,2391.04,2163.32,2376.82,0.04,2495.66,2257.98,2267115600.00,-0.02,2380471380.00,2153759820.00,1972422333.33,0.13,2071043450.00,1873801216.67,2046395000.00,0.09,2148714750.00,1944075250.00
2010-10-14,2441.21,2445.85,2422.07,2435.38,2014540000,2435.38,2291.26,0.06,2405.83,2176.70,2273.04,0.07,2386.70,2159.39,2370.21,0.03,2488.72,2251.70,2262931450.00,-0.11,2376078022.50,2149784877.50,1975880500.00,0.02,2074674525.00,1877086475.00,2036132000.00,-0.01,2137938600.00,1934325400.00
2010-10-13,2432.55,2452.54,2426.52,2441.23,2294450000,2441.23,2290.51,0.07,2405.04,2175.99,2269.40,0.08,2382.87,2155.93,2363.22,0.03,2481.38,2245.06,2257619850.00,0.02,2370500842.50,2144738857.50,1969860833.33,0.16,2068353875.00,1871367791.67,2024766000.00,0.13,2126004300.00,1923527700.00
2010-10-12,2397.70,2421.79,2379.39,2417.92,1960920000,2417.92,2289.85,0.06,2404.34,2175.36,2265.74,0.07,2379.02,2152.45,2356.81,0.03,2474.65,2238.97,2250978500.00,-0.13,2363527425.00,2138429575.00,1966097000.00,-0.00,2064401850.00,1867792150.00,2030671500.00,-0.03,2132205075.00,1929137925.00
2010-10-11,2403.46,2413.03,2397.57,2402.33,1539990000,2402.33,2289.19,0.05,2403.65,2174.73,2262.01,0.06,2375.12,2148.91,2350.98,0.02,2468.53,2233.43,2251193050.00,-0.32,2363752702.50,2138633397.50,1977016333.33,-0.22,2075867150.00,1878165516.67,2050553500.00,-0.25,2153081175.00,1948025825.00
2010-10-08,2384.76,2406.67,2370.53,2401.91,2000980000,2401.91,2288.44,0.05,2402.86,2174.02,2259.47,0.06,2372.44,2146.49,2343.01,0.03,2460.16,2225.86,2249809150.00,-0.11,2362299607.50,2137318692.50,1977193333.33,0.01,2076053000.00,1878333666.67,2035128000.00,-0.02,2136884400.00,1933371600.00
2010-10-07,2391.63,2392.74,2368.25,2383.67,1846240000,2383.67,2287.71,0.04,2402.10,2173.33,2257.24,0.06,2370.10,2144.38,2335.63,0.02,2452.42,2218.85,2249622100.00,-0.18,2362103205.00,2137140995.00,1983306166.67,-0.07,2082471475.00,1884140858.33,2028148500.00,-0.09,2129555925.00,1926741075.00
2010-10-06,2395.16,2399.13,2368.43,2380.66,2103800000,2380.66,2286.87,0.04,2401.21,2172.52,2254.93,0.06,2367.67,2142.18,2328.04,0.02,2444.45,2211.64,2253345150.00,-0.07,2366012407.50,2140677892.50,1986217500.00,0.06,2085528375.00,1886906625.00,2023869000.00,0.04,2125062450.00,1922675550.00
2010-10-05,2368.52,2402.42,2366.06,2399.83,2203470000,2399.83,2285.77,0.05,2400.06,2171.48,2251.57,0.07,2364.15,2138.99,2318.50,0.04,2434.42,2202.57,2251852000.00,-0.02,2364444600.00,2139259400.00,1978959166.67,0.11,2077907125.00,1880011208.33,1997957500.00,0.10,2097855375.00,1898059625.00
2010-10-04,2362.25,2370.87,2332.46,2344.52,1901980000,2344.52,2285.08,0.03,2399.33,2170.83,2249.10,0.04,2361.56,2136.65,2312.96,0.01,2428.61,2197.31,2252454300.00,-0.16,2365077015.00,2139831585.00,1973803000.00,-0.04,2072493150.00,1875112850.00,1985248000.00,-0.04,2084510400.00,1885985600.00
2010-10-01,2386.82,2389.45,2359.32,2370.75,1932650000,2370.75,2284.23,0.04,2398.44,2170.02,2245.85,0.06,2358.14,2133.55,2304.42,0.03,2419.64,2189.20,2252525850.00,-0.14,2365152142.50,2139899557.50,1975492666.67,-0.02,2074267300.00,1876718033.33,1972645000.00,-0.02,2071277250.00,1874012750.00
2010-09-30,2390.96,2400.06,2354.22,2368.62,2418300000,2368.62,2283.45,0.04,2397.62,2169.28,2242.36,0.06,2354.48,2130.24,2294.83,0.03,2409.57,2180.09,2249643800.00,0.07,2362125990.00,2137161610.00,1971846000.00,0.23,2070438300.00,1873253700.00,1958428500.00,0.23,2056349925.00,1860507075.00
2010-09-29,2372.37,2382.15,2366.19,2376.56,2077930000,2376.56,2282.52,0.04,2396.64,2168.39,2237.65,0.06,2349.53,2125.77,2281.71,0.04,2395.79,2167.62,2248026300.00,-0.08,2360427615.00,2135624985.00,1973431000.00,0.05,2072102550.00,1874759450.00,1958737500.00,0.06,2056674375.00,1860800625.00
2010-09-28,2373.13,2383.67,2339.50,2379.59,2125730000,2379.59,2281.57,0.04,2395.65,2167.49,2232.85,0.07,2344.49,2121.21,2268.72,0.05,2382.16,2155.29,2247129500.00,-0.05,2359485975.00,2134773025.00,1965874166.67,0.08,2064167875.00,1867580458.33,1931711000.00,0.10,2028296550.00,1835125450.00
2010-09-27,2379.73,2386.01,2368.65,2369.77,1873120000,2369.77,2280.64,0.04,2394.68,2166.61,2228.38,0.06,2339.80,2116.96,2257.92,0.05,2370.81,2145.02,2247294950.00,-0.17,2359659697.50,2134930202.50,1979940000.00,-0.05,2078937000.00,1880943000.00,1944782500.00,-0.04,2042021625.00,1847543375.00
2010-09-24,2356.26,2381.22,2353.50,2381.22,1993380000,2381.22,2279.60,0.04,2393.58,2165.62,2223.84,0.07,2335.04,2112.65,2244.79,0.06,2357.03,2132.55,2247237050.00,-0.11,2359598902.50,2134875197.50,1983743000.00,0.00,2082930150.00,1884555850.00,1935339000.00,0.03,2032105950.00,1838572050.00
2010-09-23,2316.71,2353.79,2316.11,2327.08,1923110000,2327.08,2278.91,0.02,2392.86,2164.97,2220.65,0.05,2331.68,2109.61,2235.51,0.04,2347.29,2123.74,2247016400.00,-0.14,2359367220.00,2134665580.00,1998809333.33,-0.04,2098749800.00,1898868866.67,1940157500.00,-0.01,2037165375.00,1843149625.00
2010-09-22,2339.91,2355.91,2323.55,2334.55,2170210000,2334.55,2278.21,0.02,2392.12,2164.30,2218.75,0.05,2329.69,2107.81,2224.97,0.05,2336.22,2113.73,2247695100.00,-0.03,2360079855.00,2135310345.00,1993918166.67,0.09,2093614075.00,1894222258.33,1938729500.00,0.12,2035665975.00,1841793025.00
2010-09-21,2355.27,2366.76,2341.82,2349.35,2125100000,2349.35,2277.33,0.03,2391.20,2163.47,2216.65,0.06,2327.48,2105.82,2215.49,0.06,2326.26,2104.71,2247077900.00,-0.05,2359431795.00,2134724005.00,2017505666.67,0.05,2118380950.00,1916630383.33,1915769500.00,0.11,2011557975.00,1819981025.00
2010-09-20,2322.80,2358.90,2317.89,2355.83,1989520000,2355.83,2276.48,0.03,2390.30,2162.65,2214.34,0.06,2325.06,2103.63,2206.69,0.07,2317.02,2096.35,2247474900.00,-0.11,2359848645.00,2135101155.00,2018753000.00,-0.01,2119690650.00,1917815350.00,1911218500.00,0.04,2006779425.00,1815657575.00
2010-09-17,2318.42,2320.37,2301.82,2315.61,2432480000,2315.61,2275.78,0.02,2389.57,2161.99,2213.32,0.05,2323.99,2102.65,2199.85,0.05,2309.85,2089.86,2246069000.00,0.08,2358372450.00,2133765550.00,2010369166.67,0.21,2110887625.00,1909850708.33,1894334500.00,0.28,1989051225.00,1799617775.00
2010-09-16,2297.51,2304.95,2288.71,2303.25,1809280000,2303.25,2274.99,0.01,2388.74,2161.24,2212.63,0.04,2323.26,2102.00,2195.47,0.05,2305.25,2085.70,2246952850.00,-0.19,2359300492.50,2134605207.50,2012455333.33,-0.10,2113078100.00,1911832566.67,1886598500.00,-0.04,1980928425.00,1792268575.00
2010-09-15,2283.17,2304.60,2276.32,2301.32,2067130000,2301.32,2274.17,0.01,2387.88,2160.46,2212.43,0.04,2323.05,2101.80,2190.88,0.05,2300.43,2081.34,2241477150.00,-0.08,2353551007.50,2129403292.50,2009848166.67,0.03,2110340575.00,1909355758.33,1870085500.00,0.11,1963589775.00,1776581225.00
2010-09-14,2281.31,2302.57,2274.57,2289.77,2079030000,2289.77,2273.60,0.01,2387.28,2159.92,2212.76,0.03,2323.40,2102.12,2185.49,0.05,2294.76,2076.21,2238075050.00,-0.07,2349978802.50,2126171297.50,2009151500.00,0.03,2109609075.00,1908693925.00,1847515000.00,0.13,1939890750.00,1755139250.00
2010-09-13,2263.80,2289.49,2263.69,2285.71,1937630000,2285.71,2273.02,0.01,2386.67,2159.37,2213.12,0.03,2323.77,2102.46,2179.87,0.05,2288.87,2070.88,2237679350.00,-0.13,2349563317.50,2125795382.50,2007219000.00,-0.03,2107579950.00,1906858050.00,1830885500.00,0.06,1922429775.00,1739341225.00
2010-09-10,2239.08,2246.60,2229.12,2242.48,1692470000,2242.48,2272.69,-0.01,2386.32,2159.05,2214.17,0.01,2324.88,2103.47,2177.26,0.03,2286.13,2068.40,2238417850.00,-0.24,2350338742.50,2126496957.50,2011284500.00,-0.16,2111848725.00,1910720275.00,1855746000.00,-0.09,1948533300.00,1762958700.00
2010-09-09,2251.09,2251.98,2229.80,2236.20,1706650000,2236.20,2272.24,-0.02,2385.85,2158.63,2215.34,0.01,2326.10,2104.57,2175.89,0.03,2284.68,2067.09,2239698400.00,-0.24,2351683320.00,2127713480.00,2020991333.33,-0.16,2122040900.00,1919941766.67,1884136500.00,-0.09,1978343325.00,1789929675.00
2010-09-08,2216.07,2237.42,2215.90,2228.87,2018210000,2228.87,2271.88,-0.02,2385.47,2158.28,2215.59,0.01,2326.37,2104.81,2178.30,0.02,2287.22,2069.39,2240650850.00,-0.10,2352683392.50,2128618307.50,2019886333.33,-0.00,2120880650.00,1918892016.67,1885205500.00,0.07,1979465775.00,1790945225.00
2010-09-07,2227.26,2231.28,2206.62,2208.89,1685240000,2208.89,2271.80,-0.03,2385.39,2158.21,2216.17,-0.00,2326.97,2105.36,2183.14,0.01,2292.30,2073.98,2242175750.00,-0.25,2354284537.50,2130066962.50,2023084333.33,-0.17,2124238550.00,1921930116.67,1881672500.00,-0.10,1975756125.00,1787588875.00
2010-09-03,2227.96,2235.57,2213.56,2233.75,1647790000,2233.75,2271.65,-0.02,2385.23,2158.07,2215.92,0.01,2326.71,2105.12,2185.88,0.02,2295.17,2076.58,2243373000.00,-0.27,2355541650.00,2131204350.00,2032085166.67,-0.19,2133689425.00,1930480908.33,1893114500.00,-0.13,1987770225.00,1798458775.00
2010-09-02,2178.99,2200.01,2173.71,2200.01,1680590000,2200.01,2271.64,-0.03,2385.22,2158.06,2215.23,-0.01,2325.99,2104.47,2190.53,0.00,2300.06,2081.00,2245495150.00,-0.25,2357769907.50,2133220392.50,2042826333.33,-0.18,2144967650.00,1940685016.67,1897800000.00,-0.11,1992690000.00,1802910000.00
2010-09-01,2142.75,2177.50,2141.95,2176.84,2133970000,2176.84,2271.59,-0.04,2385.17,2158.01,2215.12,-0.02,2325.88,2104.37,2196.87,-0.01,2306.71,2087.02,2244206400.00,-0.05,2356416720.00,2131996080.00,2052203166.67,0.04,2154813325.00,1949593008.33,1892200500.00,0.13,1986810525.00,1797590475.00
2010-08-31,2109.76,2128.90,2101.52,2114.03,2084110000,2114.03,2271.77,-0.07,2385.36,2158.18,2216.12,-0.05,2326.93,2105.32,2205.34,-0.04,2315.61,2095.07,2244847700.00,-0.07,2357090085.00,2132605315.00,2055079166.67,0.01,2157833125.00,1952325208.33,1887846500.00,0.10,1982238825.00,1793454175.00
2010-08-30,2145.76,2154.47,2119.93,2119.97,1585200000,2119.97,2272.00,-0.07,2385.60,2158.40,2217.78,-0.04,2328.66,2106.89,2214.11,-0.04,2324.81,2103.40,2246180650.00,-0.29,2358489682.50,2133871617.50,2067700500.00,-0.23,2171085525.00,1964315475.00,1906246500.00,-0.17,2001558825.00,1810934175.00
2010-08-27,2134.16,2154.99,2099.29,2153.63,2134550000,2153.63,2271.99,-0.05,2385.59,2158.39,2220.27,-0.03,2331.28,2109.25,2219.16,-0.03,2330.12,2108.20,2245494100.00,-0.05,2357768805.00,2133219395.00,2069608833.33,0.03,2173089275.00,1966128391.67,1906449500.00,0.12,2001771975.00,1811127025.00
2010-08-26,2148.49,2154.32,2116.82,2118.69,1804510000,2118.69,2272.17,-0.07,2385.77,2158.56,2222.97,-0.05,2334.12,2111.82,2225.81,-0.05,2337.10,2114.52,2246495050.00,-0.20,2358819802.50,2134170297.50,2076036000.00,-0.13,2179837800.00,1972234200.00,1932453500.00,-0.07,2029076175.00,1835830825.00
2010-08-25,2109.15,2148.35,2102.26,2141.54,2019480000,2141.54,2272.02,-0.06,2385.62,2158.42,2224.32,-0.04,2335.53,2113.10,2231.96,-0.04,2343.56,2120.37,2245543400.00,-0.10,2357820570.00,2133266230.00,2078508166.67,-0.03,2182433575.00,1974582758.33,1923905500.00,0.05,2020100775.00,1827710225.00
2010-08-24,2131.00,2144.20,2113.71,2123.76,2141650000,2123.76,2271.93,-0.07,2385.53,2158.33,2226.54,-0.05,2337.87,2115.21,2240.19,-0.05,2352.20,2128.18,2245883600.00,-0.05,2358177780.00,2133589420.00,2078907166.67,0.03,2182852525.00,1974961808.33,1920092500.00,0.12,2016097125.00,1824087875.00
2010-08-23,2188.34,2200.52,2159.44,2159.63,1665900000,2159.63,2271.41,-0.05,2384.98,2157.84,2228.51,-0.03,2339.93,2117.08,2247.03,-0.04,2359.38,2134.68,2248641700.00,-0.26,2361073785.00,2136209615.00,2091279166.67,-0.20,2195843125.00,1986715208.33,1945011500.00,-0.14,2042262075.00,1847760925.00
2010-08-20,2172.26,2182.67,2159.54,2179.76,1898500000,2179.76,2270.80,-0.04,2384.34,2157.26,2228.78,-0.02,2340.22,2117.34,2251.51,-0.03,2364.09,2138.94,2249454450.00,-0.16,2361927172.50,2136981727.50,2110925833.33,-0.10,2216472125.00,2005379541.67,1970616500.00,-0.04,2069147325.00,1872085675.00
2010-08-19,2204.80,2211.73,2168.74,2178.95,2094800000,2178.95,2270.15,-0.04,2383.65,2156.64,2229.31,-0.02,2340.78,2117.84,2254.86,-0.03,2367.60,2142.12,2251022050.00,-0.07,2363573152.50,2138470947.50,2125118833.33,-0.01,2231374775.00,2018862891.67,1976537500.00,0.06,2075364375.00,1877710625.00
2010-08-18,2205.30,2228.90,2196.11,2215.70,1654560000,2215.70,2269.29,-0.02,2382.76,2155.83,2229.27,-0.01,2340.74,2117.81,2253.44,-0.02,2366.11,2140.77,2255800650.00,-0.27,2368590682.50,2143010617.50,2133376500.00,-0.22,2240045325.00,2026707675.00,2004911000.00,-0.17,2105156550.00,1904665450.00
2010-08-17,2197.09,2225.08,2193.42,2209.44,1736870000,2209.44,2268.73,-0.03,2382.17,2155.30,2229.60,-0.01,2341.08,2118.12,2254.10,-0.02,2366.80,2141.39,2258623150.00,-0.23,2371554307.50,2145691992.50,2160923166.67,-0.20,2268969325.00,2052877008.33,2014731000.00,-0.14,2115467550.00,1913994450.00
2010-08-16,2161.31,2193.84,2155.66,2181.87,1627620000,2181.87,2268.12,-0.04,2381.53,2154.72,2229.97,-0.02,2341.47,2118.47,2254.91,-0.03,2367.66,2142.17,2264332900.00,-0.28,2377549545.00,2151116255.00,2190803166.67,-0.26,2300343325.00,2081263008.33,2020104500.00,-0.19,2121109725.00,1919099275.00
